seed,coef_seed,train_seed,direction,frame_idx,true_x,true_y,pred_x,pred_y
4_0,4,0,315_back_right,59,3.4798317,-3.4798288,3.330799,-3.4486055
4_0,4,0,315_back_right,60,3.59124,-3.591239,3.3892784,-3.5435057
4_0,4,0,315_back_right,61,3.7025833,-3.7025852,3.469181,-3.6160564
4_0,4,0,315_back_right,62,3.8137436,-3.8137407,3.5543175,-3.6867647
4_0,4,0,315_back_right,63,3.9245834,-3.9245834,3.6296806,-3.756979
4_0,4,0,315_back_right,64,4.0349884,-4.0349884,3.7041245,-3.8286724
4_0,4,0,315_back_right,65,4.144829,-4.1448307,3.788044,-3.8979654
4_0,4,0,315_back_right,66,4.2539825,-4.2539825,3.8691292,-3.966423
4_0,4,0,315_back_right,67,4.3623314,-4.3623314,3.952446,-4.0342464
4_0,4,0,315_back_right,68,4.4697495,-4.4697504,4.040798,-4.1021595
4_0,4,0,315_back_right,69,4.5761147,-4.5761147,4.1350822,-4.170285
4_0,4,0,315_back_right,70,4.68132,-4.68132,4.2195473,-4.2327204
4_0,4,0,315_back_right,71,4.785244,-4.785244,4.3054314,-4.300786
4_0,4,0,315_back_right,72,4.8877754,-4.8877716,4.388275,-4.370859
4_0,4,0,315_back_right,73,4.9888,-4.988802,4.465824,-4.4368954
4_0,4,0,315_back_right,74,5.088215,-5.088215,4.5487633,-4.5119247
4_0,4,0,315_back_right,75,5.185913,-5.185912,4.627243,-4.588354
4_0,4,0,315_back_right,76,5.2817917,-5.2817926,4.7103424,-4.6749125
4_0,4,0,315_back_right,77,5.3757553,-5.3757515,4.7937584,-4.765814
4_0,4,0,315_back_right,78,5.467705,-5.467704,4.861492,-4.871051
4_0,4,0,315_back_right,79,5.5575523,-5.5575514,4.9117775,-4.979149
4_0,4,0,315_back_right,80,5.6452065,-5.6452045,4.957962,-5.1093874
4_0,4,0,315_back_right,81,5.730591,-5.7305927,4.9978905,-5.2474346
4_0,4,0,315_back_right,82,5.8136177,-5.8136187,5.023716,-5.3894024
4_0,4,0,315_back_right,83,5.8942223,-5.8942213,5.0369186,-5.5198364
4_0,4,0,315_back_right,84,5.972328,-5.972328,5.067745,-5.6471834
4_0,4,0,315_back_right,85,6.0478745,-6.0478735,5.149685,-5.7590046
4_0,4,0,315_back_right,86,6.1208,-6.120799,5.23946,-5.8447857
4_0,4,0,315_back_right,87,6.1910515,-6.1910524,5.346451,-5.93019
4_0,4,0,315_back_right,88,6.258583,-6.258581,5.46336,-6.014516
4_0,4,0,315_back_right,89,6.323349,-6.323345,5.602787,-6.1103344
4_0,4,0,315_back_right,90,6.385315,-6.385313,5.803631,-6.2101803
4_0,4,0,315_back_right,91,6.4444504,-6.4444466,6.016506,-6.3162327
4_0,4,0,315_back_right,92,6.5007324,-6.5007324,6.1889915,-6.433525
4_0,4,0,315_back_right,93,6.554146,-6.554143,6.3519325,-6.548134
4_0,4,0,315_back_right,94,6.604679,-6.6046743,6.4963646,-6.655051
4_0,4,0,315_back_right,95,6.6523285,-6.6523294,6.6176834,-6.7874765
4_0,4,0,315_back_right,96,6.6971016,-6.6971016,6.7043533,-6.9271755
4_0,4,0,315_back_right,97,6.73901,-6.73901,6.7937126,-7.045843
4_0,4,0,315_back_right,98,6.7780724,-6.7780733,6.8502235,-7.159789
4_0,4,0,315_back_right,99,6.8143196,-6.8143177,6.8877716,-7.248269
4_0,4,0,315_back_right,100,6.847786,-6.847787,6.911827,-7.327031
4_0,4,0,315_back_right,101,6.878517,-6.87852,6.932522,-7.400056
4_0,4,0,315_back_right,102,6.9065666,-6.9065666,6.937603,-7.465933
4_0,4,0,315_back_right,103,6.9319954,-6.9319954,6.95557,-7.5182114
4_0,4,0,315_back_right,104,6.954876,-6.954875,6.9899635,-7.59313
4_0,4,0,315_back_right,105,6.975292,-6.975292,7.0225945,-7.685831
4_0,4,0,315_back_right,106,6.993328,-6.993327,7.054981,-7.792096
4_0,4,0,315_back_right,107,7.0090866,-7.0090857,7.0771294,-7.8873644
4_0,4,0,315_back_right,108,7.0226784,-7.0226784,7.0865784,-7.982849
4_0,4,0,315_back_right,109,7.034218,-7.034219,7.1019096,-8.067642
4_0,4,0,315_back_right,110,7.043846,-7.043844,7.1133385,-8.152956
4_0,4,0,315_back_right,111,7.051693,-7.051694,7.133011,-8.224607
4_0,4,0,315_back_right,112,7.0579147,-7.0579157,7.1521683,-8.280175
4_0,4,0,315_back_right,113,7.0626755,-7.0626783,7.15794,-8.311398
4_0,4,0,315_back_right,114,7.0661507,-7.066147,7.17564,-8.308457
4_0,4,0,315_back_right,115,7.068516,-7.068516,7.1963425,-8.2823715
4_0,4,0,315_back_right,116,7.069977,-7.0699778,7.2194595,-8.241795
4_0,4,0,315_back_right,117,7.0707397,-7.0707407,7.234791,-8.184925
4_0,4,0,315_back_right,118,7.071026,-7.0710278,7.2446632,-8.122166
4_0,4,0,315_back_right,119,7.071068,-7.071066,7.2538643,-8.059366
4_1,4,1,0_right,0,0.0,0.0,0.0,0.0
4_1,4,1,0_right,1,6.1035156e-05,-1.4305115e-06,0.042907715,0.04254532
4_1,4,1,0_right,2,0.00046539307,-1.9073486e-06,0.10113144,0.08242607
4_1,4,1,0_right,3,0.0015449524,0.0,0.17007446,0.12259579
4_1,4,1,0_right,4,0.0036087036,-4.7683716e-07,0.22070694,0.16179276
4_1,4,1,0_right,5,0.006958008,4.7683716e-07,0.27924728,0.19314384
4_1,4,1,0_right,6,0.011867523,-9.536743e-07,0.33613205,0.21306324
4_1,4,1,0_right,7,0.018600464,-1.4305115e-06,0.40517044,0.19617462
4_1,4,1,0_right,8,0.02740097,-9.536743e-07,0.4918251,0.1841793
4_1,4,1,0_right,9,0.03850174,0.0,0.5911789,0.18013763
4_1,4,1,0_right,10,0.05211258,0.0,0.70475006,0.15225792
4_1,4,1,0_right,11,0.0684433,-2.3841858e-06,0.7747307,0.09722328
4_1,4,1,0_right,12,0.08765793,9.536743e-07,0.8069153,0.046542168
4_1,4,1,0_right,13,0.10994339,4.7683716e-07,0.8009262,0.039600372
4_1,4,1,0_right,14,0.13545227,-4.7683716e-07,0.8092575,0.051166534
4_1,4,1,0_right,15,0.1643219,-9.536743e-07,0.76327515,0.021501541
4_1,4,1,0_right,16,0.19667816,-4.7683716e-07,0.7498512,0.036424637
4_1,4,1,0_right,17,0.23264313,9.536743e-07,0.7719536,0.05234623
4_1,4,1,0_right,18,0.27230835,-9.536743e-07,0.7712517,0.07652378
4_1,4,1,0_right,19,0.3157692,-4.7683716e-07,0.7655678,0.14053535
4_1,4,1,0_right,20,0.36309814,-4.7683716e-07,0.7365799,0.18042946
4_1,4,1,0_right,21,0.41436005,1.4305115e-06,0.7084389,0.16536713
4_1,4,1,0_right,22,0.4696045,0.0,0.6643791,0.103658676
4_1,4,1,0_right,23,0.52887344,-2.3841858e-06,0.62171936,0.027116776
4_1,4,1,0_right,24,0.5921898,4.7683716e-07,0.607975,-0.04344368
4_1,4,1,0_right,25,0.6595764,-9.536743e-07,0.61045456,-0.09587097
4_1,4,1,0_right,26,0.73104095,4.7683716e-07,0.6033287,-0.11316776
4_1,4,1,0_right,27,0.8065796,-4.7683716e-07,0.5896454,-0.10313511
4_1,4,1,0_right,28,0.88617325,9.536743e-07,0.58812714,-0.074071884
4_1,4,1,0_right,29,0.9698067,-1.9073486e-06,0.6026497,-0.06887245
4_1,4,1,0_right,30,1.0574379,-4.7683716e-07,0.63850784,-0.07192993
4_1,4,1,0_right,31,1.1490326,-1.4305115e-06,0.717083,-0.09768772
4_1,4,1,0_right,32,1.2445335,-9.536743e-07,0.8238869,-0.12894344
4_1,4,1,0_right,33,1.3438835,0.0,0.9306526,-0.18149948
4_1,4,1,0_right,34,1.4470177,-1.4305115e-06,1.0100441,-0.2252512
4_1,4,1,0_right,35,1.5538559,4.7683716e-07,1.081398,-0.28382206
4_1,4,1,0_right,36,1.6643143,0.0,1.1399956,-0.3555565
4_1,4,1,0_right,37,1.778305,-9.536743e-07,1.1696587,-0.4382372
4_1,4,1,0_right,38,1.8957253,9.536743e-07,1.1823692,-0.5343704
4_1,4,1,0_right,39,2.0164719,0.0,1.1814613,-0.6350393
4_1,4,1,0_right,40,2.140438,-9.536743e-07,1.1913452,-0.7147608
4_1,4,1,0_right,41,2.2675018,4.7683716e-07,1.185257,-0.7697649
4_1,4,1,0_right,42,2.3975372,0.0,1.1673088,-0.8142233
4_1,4,1,0_right,43,2.5304222,-4.7683716e-07,1.1428146,-0.8434696
4_1,4,1,0_right,44,2.6660156,-4.7683716e-07,1.1249084,-0.85749626
4_1,4,1,0_right,45,2.8041801,9.536743e-07,1.1084328,-0.8585806
4_1,4,1,0_right,46,2.9447746,1.4305115e-06,1.0939369,-0.8662262
4_1,4,1,0_right,47,3.0876465,4.7683716e-07,1.1003647,-0.88631916
4_1,4,1,0_right,48,3.232647,-1.9073486e-06,1.1173935,-0.91393375
4_1,4,1,0_right,49,3.3796158,-3.33786e-06,1.153347,-0.94976425
4_1,4,1,0_right,50,3.5283966,9.536743e-07,1.1914902,-0.96656895
4_1,4,1,0_right,51,3.6788254,0.0,1.2526054,-0.9994049
4_1,4,1,0_right,52,3.8307343,1.9073486e-06,1.334156,-1.0263329
4_1,4,1,0_right,53,3.9839592,4.7683716e-07,1.4284058,-1.0606384
4_1,4,1,0_right,54,4.1383286,-9.536743e-07,1.5251961,-1.116744
4_1,4,1,0_right,55,4.293667,4.7683716e-07,1.618042,-1.1880875
4_1,4,1,0_right,56,4.4498024,-1.9073486e-06,1.7078972,-1.2680082
4_1,4,1,0_right,57,4.606556,-4.7683716e-07,1.7972336,-1.3389702
4_1,4,1,0_right,58,4.763756,-1.9073486e-06,1.903019,-1.4134264
4_1,4,1,0_right,59,4.9212227,1.4305115e-06,2.0151024,-1.4834032
4_1,4,1,0_right,60,5.0787773,1.4305115e-06,2.123993,-1.5416269
4_1,4,1,0_right,61,5.236244,-4.7683716e-07,2.2426338,-1.6008339
4_1,4,1,0_right,62,5.393444,0.0,2.3643074,-1.6612349
4_1,4,1,0_right,63,5.5502014,4.7683716e-07,2.4859047,-1.7130623
4_1,4,1,0_right,64,5.706337,-1.9073486e-06,2.6220665,-1.7566776
4_1,4,1,0_right,65,5.8616753,-1.4305115e-06,2.7424889,-1.7930536
4_1,4,1,0_right,66,6.016041,9.536743e-07,2.8721352,-1.8153076
4_1,4,1,0_right,67,6.1692657,0.0,3.0155678,-1.8335981
4_1,4,1,0_right,68,6.3211784,-4.7683716e-07,3.2012901,-1.8432188
4_1,4,1,0_right,69,6.471607,9.536743e-07,3.3961563,-1.8536997
4_1,4,1,0_right,70,6.620388,-4.7683716e-07,3.5926094,-1.8541489
4_1,4,1,0_right,71,6.767357,4.7683716e-07,3.7889633,-1.8555794
4_1,4,1,0_right,72,6.9123573,0.0,3.989067,-1.8498955
4_1,4,1,0_right,73,7.055229,-9.536743e-07,4.202034,-1.8253574
4_1,4,1,0_right,74,7.19582,0.0,4.4248314,-1.789031
4_1,4,1,0_right,75,7.333988,-4.7683716e-07,4.6507607,-1.7465982
4_1,4,1,0_right,76,7.4695816,2.861023e-06,4.8800163,-1.6605673
4_1,4,1,0_right,77,7.602463,4.7683716e-07,5.133335,-1.5254555
4_1,4,1,0_right,78,7.732502,-2.3841858e-06,5.384594,-1.3701487
4_1,4,1,0_right,79,7.8595657,3.33786e-06,5.606777,-1.2018957
4_1,4,1,0_right,80,7.983528,-2.3841858e-06,5.817051,-1.0340738
4_1,4,1,0_right,81,8.104279,-1.9073486e-06,6.0250664,-0.8716526
4_1,4,1,0_right,82,8.221699,-3.33786e-06,6.1841545,-0.7192478
4_1,4,1,0_right,83,8.33569,-2.861023e-06,6.298626,-0.5697098
4_1,4,1,0_right,84,8.446148,-3.33786e-06,6.398857,-0.45424175
4_1,4,1,0_right,85,8.552986,2.3841858e-06,6.505226,-0.33098888
4_1,4,1,0_right,86,8.6561165,4.7683716e-07,6.6133537,-0.20909882
4_1,4,1,0_right,87,8.75547,0.0,6.720875,-0.12762833
4_1,4,1,0_right,88,8.850971,-3.33786e-06,6.8254128,-0.07721424
4_1,4,1,0_right,89,8.942562,-9.536743e-07,6.9211006,-0.026753426
4_1,4,1,0_right,90,9.030197,-1.4305115e-06,6.9720726,0.019600868
4_1,4,1,0_right,91,9.113827,9.536743e-07,7.023575,0.052994728
4_1,4,1,0_right,92,9.193424,1.4305115e-06,7.058655,0.061974525
4_1,4,1,0_right,93,9.268959,4.7683716e-07,7.109638,0.05051899
4_1,4,1,0_right,94,9.340424,-3.33786e-06,7.1526604,0.04959297
4_1,4,1,0_right,95,9.407814,1.4305115e-06,7.199337,0.059322357
4_1,4,1,0_right,96,9.47113,-9.536743e-07,7.214695,0.0035305023
4_1,4,1,0_right,97,9.530399,-9.536743e-07,7.1936646,-0.104208946
4_1,4,1,0_right,98,9.585644,-1.4305115e-06,7.155781,-0.23162079
4_1,4,1,0_right,99,9.636902,-1.4305115e-06,7.101322,-0.36130905
4_1,4,1,0_right,100,9.684231,4.7683716e-07,7.086155,-0.47702026
4_1,4,1,0_right,101,9.727692,-2.3841858e-06,7.054119,-0.5535698
4_1,4,1,0_right,102,9.767361,3.33786e-06,6.9861336,-0.5972681
4_1,4,1,0_right,103,9.803322,-1.4305115e-06,6.916851,-0.6592941
4_1,4,1,0_right,104,9.835682,-2.861023e-06,6.8914757,-0.7347851
4_1,4,1,0_right,105,9.864552,-4.7683716e-07,6.9164925,-0.7417269
4_1,4,1,0_right,106,9.890057,-1.9073486e-06,6.943165,-0.7716942
4_1,4,1,0_right,107,9.912342,-1.4305115e-06,6.9927406,-0.7735081
4_1,4,1,0_right,108,9.931564,1.4305115e-06,7.0997505,-0.7165289
4_1,4,1,0_right,109,9.947887,-3.33786e-06,7.2237053,-0.66816616
4_1,4,1,0_right,110,9.961502,3.33786e-06,7.3500023,-0.6239004
4_1,4,1,0_right,111,9.972599,4.7683716e-07,7.4639015,-0.562521
4_1,4,1,0_right,112,9.9814,-3.33786e-06,7.603672,-0.5137224
4_1,4,1,0_right,113,9.988132,-1.4305115e-06,7.7209053,-0.47258377
4_1,4,1,0_right,114,9.993042,1.4305115e-06,7.8147926,-0.43318272
4_1,4,1,0_right,115,9.996391,-2.861023e-06,7.910267,-0.39713097
4_1,4,1,0_right,116,9.998459,-2.861023e-06,8.002045,-0.3490429
4_1,4,1,0_right,117,9.999538,-1.9073486e-06,8.077637,-0.31077385
4_1,4,1,0_right,118,9.999943,-3.33786e-06,8.123699,-0.2771864
4_1,4,1,0_right,119,10.0,-9.536743e-07,8.163815,-0.26411533
4_1,4,1,45_fwd_right,0,0.0,0.0,0.0,0.0
4_1,4,1,45_fwd_right,1,4.196167e-05,4.2438507e-05,0.049762726,0.059228897
4_1,4,1,45_fwd_right,2,0.00032806396,0.00032615662,0.09428024,0.11867905
4_1,4,1,45_fwd_right,3,0.0010910034,0.0010905266,0.12942886,0.17629528
4_1,4,1,45_fwd_right,4,0.0025520325,0.0025525093,0.1571579,0.22712708
4_1,4,1,45_fwd_right,5,0.0049209595,0.004920006,0.18149185,0.2806797
4_1,4,1,45_fwd_right,6,0.008392334,0.008392811,0.18918228,0.35015583
4_1,4,1,45_fwd_right,7,0.013153076,0.013151646,0.18824387,0.43796062
4_1,4,1,45_fwd_right,8,0.019378662,0.019374847,0.14434052,0.5829706
4_1,4,1,45_fwd_right,9,0.027225494,0.027224064,0.0955925,0.72872925
4_1,4,1,45_fwd_right,10,0.036849976,0.036849022,0.060077667,0.90300274
4_1,4,1,45_fwd_right,11,0.04839325,0.04839039,0.038051605,1.0802364
4_1,4,1,45_fwd_right,12,0.061985016,0.061983585,0.0074005127,1.2462101
4_1,4,1,45_fwd_right,13,0.07774353,0.07774305,-0.033081055,1.3612871
4_1,4,1,45_fwd_right,14,0.09577942,0.095778465,-0.05835724,1.4333735
4_1,4,1,45_fwd_right,15,0.116191864,0.116191864,-0.077754974,1.4794092
4_1,4,1,45_fwd_right,16,0.13907242,0.13907337,-0.083473206,1.4773512
4_1,4,1,45_fwd_right,17,0.164505,0.16450071,-0.097415924,1.3914919
4_1,4,1,45_fwd_right,18,0.19255066,0.19255018,-0.10016632,1.3036194
4_1,4,1,45_fwd_right,19,0.22328186,0.22328329,-0.118255615,1.2333431
4_1,4,1,45_fwd_right,20,0.2567482,0.25674915,-0.1303978,1.2061882
4_1,4,1,45_fwd_right,21,0.29299545,0.29299498,-0.17318344,1.2434435
4_1,4,1,45_fwd_right,22,0.33206177,0.33205938,-0.21088028,1.2884245
4_1,4,1,45_fwd_right,23,0.37397003,0.37396622,-0.26691818,1.3651371
4_1,4,1,45_fwd_right,24,0.41874313,0.41873932,-0.33259583,1.4236889
4_1,4,1,45_fwd_right,25,0.46639252,0.46639013,-0.38455963,1.4328699
4_1,4,1,45_fwd_right,26,0.5169258,0.51692533,-0.4508133,1.4409618
4_1,4,1,45_fwd_right,27,0.5703392,0.57033825,-0.54356384,1.4437895
4_1,4,1,45_fwd_right,28,0.62662125,0.62662077,-0.67022324,1.4164524
4_1,4,1,45_fwd_right,29,0.6857567,0.6857543,-0.8079872,1.3980093
4_1,4,1,45_fwd_right,30,0.7477226,0.74771833,-0.9517212,1.3716288
4_1,4,1,45_fwd_right,31,0.81248856,0.8124857,-1.0721054,1.3112698
4_1,4,1,45_fwd_right,32,0.88002014,0.8800187,-1.2034416,1.2522926
4_1,4,1,45_fwd_right,33,0.9502716,0.9502678,-1.3393211,1.2248669
4_1,4,1,45_fwd_right,34,1.0231972,1.0231943,-1.4756126,1.227993
4_1,4,1,45_fwd_right,35,1.0987434,1.0987406,-1.6018105,1.2523842
4_1,4,1,45_fwd_right,36,1.1768494,1.1768456,-1.7376709,1.287653
4_1,4,1,45_fwd_right,37,1.2574501,1.2574506,-1.854496,1.3381681
4_1,4,1,45_fwd_right,38,1.3404808,1.3404794,-1.9463692,1.3810177
4_1,4,1,45_fwd_right,39,1.4258614,1.4258618,-2.0362892,1.4221029
4_1,4,1,45_fwd_right,40,1.5135193,1.5135145,-2.1326256,1.4752331
4_1,4,1,45_fwd_right,41,1.6033669,1.6033659,-2.1966515,1.5278292
4_1,4,1,45_fwd_right,42,1.6953163,1.6953149,-2.2301369,1.6024342
4_1,4,1,45_fwd_right,43,1.7892799,1.7892771,-2.2337875,1.6898813
4_1,4,1,45_fwd_right,44,1.8851585,1.8851552,-2.2358932,1.7728319
4_1,4,1,45_fwd_right,45,1.9828568,1.9828534,-2.2232056,1.8452873
4_1,4,1,45_fwd_right,46,2.0822716,2.0822678,-2.2032356,1.9178028
4_1,4,1,45_fwd_right,47,2.1832962,2.1832933,-2.1772118,1.9820871
4_1,4,1,45_fwd_right,48,2.2858276,2.2858238,-2.1482048,2.0421162
4_1,4,1,45_fwd_right,49,2.3897514,2.3897486,-2.0984612,2.1039095
4_1,4,1,45_fwd_right,50,2.4949532,2.4949522,-2.037983,2.156664
4_1,4,1,45_fwd_right,51,2.6013222,2.6013198,-1.9833374,2.2025766
4_1,4,1,45_fwd_right,52,2.7087402,2.7087393,-1.9191017,2.261362
4_1,4,1,45_fwd_right,53,2.8170853,2.8170846,-1.8424416,2.31083
4_1,4,1,45_fwd_right,54,2.926239,2.926239,-1.7548637,2.360879
4_1,4,1,45_fwd_right,55,3.0360794,3.0360804,-1.6676216,2.4055786
4_1,4,1,45_fwd_right,56,3.1464844,3.1464827,-1.5830193,2.4375153
4_1,4,1,45_fwd_right,57,3.257328,3.2573256,-1.4867897,2.4690418
4_1,4,1,45_fwd_right,58,3.3684845,3.3684838,-1.3910866,2.500061
4_1,4,1,45_fwd_right,59,3.4798317,3.4798286,-1.3034401,2.514392
4_1,4,1,45_fwd_right,60,3.59124,3.5912385,-1.2118378,2.546157
4_1,4,1,45_fwd_right,61,3.7025833,3.7025814,-1.1277008,2.594883
4_1,4,1,45_fwd_right,62,3.8137436,3.8137405,-1.0361061,2.6433077
4_1,4,1,45_fwd_right,63,3.9245834,3.9245825,-0.955883,2.6978302
4_1,4,1,45_fwd_right,64,4.0349884,4.034989,-0.88565063,2.7638397
4_1,4,1,45_fwd_right,65,4.144829,4.144828,-0.81757736,2.8481836
4_1,4,1,45_fwd_right,66,4.2539825,4.2539825,-0.74832916,2.944459
4_1,4,1,45_fwd_right,67,4.3623314,4.3623295,-0.69120026,3.0499725
4_1,4,1,45_fwd_right,68,4.4697456,4.4697433,-0.6420784,3.1705494
4_1,4,1,45_fwd_right,69,4.5761147,4.5761137,-0.5955086,3.3043928
4_1,4,1,45_fwd_right,70,4.68132,4.6813173,-0.5462456,3.4426804
4_1,4,1,45_fwd_right,71,4.785244,4.7852426,-0.46359634,3.5836267
4_1,4,1,45_fwd_right,72,4.8877754,4.8877716,-0.37361526,3.7350779
4_1,4,1,45_fwd_right,73,4.9888,4.988797,-0.2825203,3.8942337
4_1,4,1,45_fwd_right,74,5.088215,5.0882125,-0.16522217,4.0556583
4_1,4,1,45_fwd_right,75,5.185913,5.18591,-0.043849945,4.2249928
4_1,4,1,45_fwd_right,76,5.2817917,5.28179,0.078746796,4.4118423
4_1,4,1,45_fwd_right,77,5.3757553,5.375754,0.21332169,4.5867157
4_1,4,1,45_fwd_right,78,5.467705,5.467705,0.35518265,4.7328987
4_1,4,1,45_fwd_right,79,5.5575523,5.5575514,0.54127884,4.8724613
4_1,4,1,45_fwd_right,80,5.6452065,5.645207,0.76743317,5.0118866
4_1,4,1,45_fwd_right,81,5.730591,5.730589,1.0089378,5.184061
4_1,4,1,45_fwd_right,82,5.8136177,5.813619,1.2741241,5.35569
4_1,4,1,45_fwd_right,83,5.894226,5.8942175,1.5668526,5.520895
4_1,4,1,45_fwd_right,84,5.972328,5.9723287,1.8530235,5.6367264
4_1,4,1,45_fwd_right,85,6.0478745,6.0478716,2.1472282,5.6818333
4_1,4,1,45_fwd_right,86,6.1208,6.120798,2.4294624,5.6527386
4_1,4,1,45_fwd_right,87,6.1910515,6.1910477,2.6932373,5.5816116
4_1,4,1,45_fwd_right,88,6.258583,6.25858,2.9577522,5.556755
4_1,4,1,45_fwd_right,89,6.323349,6.3233485,3.2154198,5.519678
4_1,4,1,45_fwd_right,90,6.385315,6.385312,3.460884,5.43804
4_1,4,1,45_fwd_right,91,6.4444504,6.444447,3.6877556,5.326647
4_1,4,1,45_fwd_right,92,6.5007324,6.5007305,3.868847,5.1699543
4_1,4,1,45_fwd_right,93,6.554146,6.554144,4.01173,4.992916
4_1,4,1,45_fwd_right,94,6.604679,6.604677,4.0985527,4.8057785
4_1,4,1,45_fwd_right,95,6.6523285,6.6523275,4.2028694,4.723381
4_1,4,1,45_fwd_right,96,6.6971016,6.697099,4.3127403,4.7032604
4_1,4,1,45_fwd_right,97,6.73901,6.739008,4.39563,4.7255306
4_1,4,1,45_fwd_right,98,6.7780724,6.778072,4.4597588,4.7429237
4_1,4,1,45_fwd_right,99,6.8143196,6.814321,4.533787,4.7764797
4_1,4,1,45_fwd_right,100,6.847786,6.847783,4.6012993,4.836298
4_1,4,1,45_fwd_right,101,6.878517,6.8785152,4.641487,4.895643
4_1,4,1,45_fwd_right,102,6.9065666,6.9065638,4.6929703,4.9646225
4_1,4,1,45_fwd_right,103,6.9319954,6.931989,4.752117,5.057867
4_1,4,1,45_fwd_right,104,6.954876,6.9548764,4.8005257,5.174879
4_1,4,1,45_fwd_right,105,6.975292,6.97529,4.8387337,5.286091
4_1,4,1,45_fwd_right,106,6.993328,6.993324,4.896595,5.395178
4_1,4,1,45_fwd_right,107,7.0090866,7.009083,4.9553146,5.506048
4_1,4,1,45_fwd_right,108,7.0226784,7.022675,5.0034904,5.6225605
4_1,4,1,45_fwd_right,109,7.034218,7.0342197,5.060894,5.708271
4_1,4,1,45_fwd_right,110,7.043846,7.0438423,5.1070595,5.776411
4_1,4,1,45_fwd_right,111,7.051693,7.0516934,5.159809,5.82263
4_1,4,1,45_fwd_right,112,7.0579147,7.0579166,5.229061,5.831503
4_1,4,1,45_fwd_right,113,7.0626755,7.0626764,5.2978783,5.81205
4_1,4,1,45_fwd_right,114,7.0661507,7.0661464,5.3676605,5.7915707
4_1,4,1,45_fwd_right,115,7.068516,7.068515,5.4377174,5.774563
4_1,4,1,45_fwd_right,116,7.069977,7.0699787,5.507595,5.76614
4_1,4,1,45_fwd_right,117,7.0707397,7.0707393,5.5522118,5.763054
4_1,4,1,45_fwd_right,118,7.071026,7.0710244,5.5789757,5.7629967
4_1,4,1,45_fwd_right,119,7.071068,7.0710673,5.592102,5.7780495
4_1,4,1,90_forward,0,0.0,0.0,0.0,0.0
4_1,4,1,90_forward,1,0.0,5.8174133e-05,-0.031246185,0.08945274
4_1,4,1,90_forward,2,0.0,0.00046300888,-0.05999756,0.1817398
4_1,4,1,90_forward,3,0.0,0.0015420914,-0.089984894,0.27229595
4_1,4,1,90_forward,4,0.0,0.0036082268,-0.12379074,0.36260605
4_1,4,1,90_forward,5,0.0,0.0069561005,-0.17253494,0.45049858
4_1,4,1,90_forward,6,0.0,0.0118665695,-0.23773575,0.53981304
4_1,4,1,90_forward,7,0.0,0.018599987,-0.30970764,0.64788723
4_1,4,1,90_forward,8,0.0,0.027400017,-0.3941536,0.77069855
4_1,4,1,90_forward,9,0.0,0.038501263,-0.4962921,0.90530777
4_1,4,1,90_forward,10,0.0,0.05211258,-0.6084404,1.0468292
4_1,4,1,90_forward,11,0.0,0.06843758,-0.74105453,1.2127285
4_1,4,1,90_forward,12,0.0,0.087655544,-0.8891144,1.3775978
4_1,4,1,90_forward,13,0.0,0.109942436,-1.0400581,1.5479774
4_1,4,1,90_forward,14,0.0,0.13544941,-1.1686859,1.7478695
4_1,4,1,90_forward,15,0.0,0.16431904,-1.2681808,1.935482
4_1,4,1,90_forward,16,0.0,0.19667816,-1.3705254,2.0921392
4_1,4,1,90_forward,17,0.0,0.23264122,-1.4810066,2.234892
4_1,4,1,90_forward,18,0.0,0.27230787,-1.5938148,2.3471193
4_1,4,1,90_forward,19,0.0,0.31576824,-1.6862602,2.466897
4_1,4,1,90_forward,20,0.0,0.3630972,-1.7635078,2.5570831
4_1,4,1,90_forward,21,0.0,0.41435862,-1.821373,2.641533
4_1,4,1,90_forward,22,0.0,0.4696021,-1.8638344,2.7120485
4_1,4,1,90_forward,23,0.0,0.52887106,-1.8934212,2.7777596
4_1,4,1,90_forward,24,0.0,0.5921898,-1.9141731,2.8739004
4_1,4,1,90_forward,25,0.0,0.6595783,-1.9204292,2.9405375
4_1,4,1,90_forward,26,0.0,0.73104,-1.9399223,3.0069838
4_1,4,1,90_forward,27,0.0,0.80657816,-1.9712257,3.0649347
4_1,4,1,90_forward,28,0.0,0.88617325,-2.0324516,3.119008
4_1,4,1,90_forward,29,0.0,0.9698038,-2.0783424,3.1681633
4_1,4,1,90_forward,30,0.0,1.057437,-2.1315117,3.2242136
4_1,4,1,90_forward,31,0.0,1.1490312,-2.1800957,3.2966423
4_1,4,1,90_forward,32,0.0,1.2445326,-2.2417068,3.3833609
4_1,4,1,90_forward,33,0.0,1.343884,-2.309822,3.4948835
4_1,4,1,90_forward,34,0.0,1.4470158,-2.383709,3.607318
4_1,4,1,90_forward,35,0.0,1.5538535,-2.4774055,3.72439
4_1,4,1,90_forward,36,0.0,1.6643128,-2.5740852,3.8626604
4_1,4,1,90_forward,37,3.8146973e-06,1.7782989,-2.6791115,4.0131817
4_1,4,1,90_forward,38,0.0,1.8957229,-2.796421,4.132162
4_1,4,1,90_forward,39,0.0,2.0164728,-2.8916817,4.2296352
4_1,4,1,90_forward,40,0.0,2.1404362,-2.9836998,4.2864857
4_1,4,1,90_forward,41,0.0,2.2675,-3.0647392,4.3269386
4_1,4,1,90_forward,42,0.0,2.3975358,-3.1464195,4.342846
